Transaction id,amount,merchant id,sector in company,day in month
5823,$431.41,google cloud,hardware,21
3539,$47.42,testing,r&d,16
3117,$619.20,google cloud,r&d,11
4552,$558.53,amazon,r&d,26
6897,$10000.00,unkown,hardware,2
7721,$775.82,amazon,hardware,18
1411,$1819.06,aws,r&d,5
9528,$1614.93,google cloud,swe,16
3129,$290.75,google cloud,r&d,21
8431,$202.79,google cloud,r&d,19
8058,$38.68,testing,r&d,20
6092,$711.69,aws,hardware,18
9293,$1512.64,aws,r&d,11
5415,$823.62,aws,marketing,12
6924,$724.43,amazon,marketing,27
3733,$1301.85,google cloud,swe,10
2475,$1058.63,aws,r&d,23
455,$1898.60,aws,marketing,25
4465,$1751.90,aws,hardware,20
6691,$859.04,aws,r&d,9
5501,$1513.39,aws,swe,20
9171,$48.92,testing,r&d,15
2500,$625.53,amazon,hardware,21
2517,$23.23,testing,swe,2
1978,$48.82,testing,marketing,15
3050,$991.15,aws,swe,17
8000,$45.19,testing,marketing,6
1189,$860.24,amazon,r&d,12
2455,$442.65,amazon,r&d,29
5723,$834.59,aws,r&d,15
3906,$727.83,google cloud,swe,18
8060,$515.16,google cloud,hardware,10
9650,$21.31,testing,swe,30
2985,$1938.26,aws,marketing,3
3387,$212.93,google cloud,marketing,11
4634,$762.63,amazon,swe,24
2104,$955.73,amazon,marketing,9
7326,$800.70,amazon,marketing,29
6981,$620.79,amazon,hardware,14
9772,$148.22,amazon,marketing,3
932,$24.11,testing,marketing,30
7806,$712.79,amazon,r&d,21
5103,$1479.98,aws,r&d,22
156,$44.90,testing,swe,25
9189,$1009.15,google cloud,r&d,14
2888,$555.61,amazon,r&d,15
9450,$49.06,testing,r&d,14
4850,$941.12,amazon,hardware,3
5254,$1521.21,google cloud,r&d,10
3539,$1299.54,aws,swe,17
9756,$46.67,testing,marketing,7
3702,$46.99,testing,r&d,21
4828,$21.83,testing,hardware,29
2438,$964.81,amazon,swe,21
8071,$41.48,testing,r&d,29
7152,$24.09,testing,hardware,12
2683,$766.62,google cloud,swe,8
2826,$43.77,testing,marketing,7
4407,$1602.34,aws,swe,30
1968,$10000.00,unkown,marketing,27
4877,$900.68,aws,swe,12
7251,$150.13,amazon,hardware,2
7154,$28.91,testing,hardware,2
8436,$44.25,testing,swe,1
9090,$769.59,amazon,marketing,19
9848,$195.18,amazon,r&d,17
9667,$1129.77,google cloud,swe,18
3327,$422.17,google cloud,marketing,16
2323,$206.87,google cloud,r&d,20
891,$855.38,aws,swe,30
6836,$1830.04,aws,r&d,2
3299,$414.35,amazon,r&d,4
4630,$491.31,amazon,r&d,29
1439,$892.17,google cloud,marketing,20
3082,$1612.79,aws,r&d,4
9211,$10000.00,unkown,hardware,1
7108,$21.77,testing,swe,9
9053,$1659.69,aws,hardware,24
2604,$41.90,testing,swe,16
9782,$10000.00,unkown,marketing,16
5999,$429.14,amazon,swe,8
560,$973.24,google cloud,swe,27
8327,$1507.66,aws,swe,29
8910,$10000.00,unkown,swe,24
8675,$507.45,google cloud,marketing,7
4468,$1281.29,google cloud,swe,14
8608,$296.80,google cloud,hardware,23
7918,$1409.88,google cloud,r&d,25
7118,$1045.09,google cloud,swe,4
936,$32.82,testing,r&d,20
4841,$924.96,aws,marketing,13
2616,$247.10,amazon,r&d,1
4931,$46.19,testing,marketing,23
3063,$34.54,testing,hardware,21
1601,$484.27,google cloud,r&d,26
8056,$34.71,testing,hardware,19
2067,$1409.05,aws,swe,9
9062,$307.56,google cloud,marketing,27
757,$1749.72,aws,hardware,18
9308,$478.46,google cloud,marketing,24
6899,$144.35,amazon,swe,3
316,$44.81,testing,r&d,12
639,$1741.77,google cloud,swe,14
999,$477.51,amazon,hardware,19
4286,$211.26,google cloud,marketing,14
7423,$1716.26,google cloud,swe,19
5438,$1443.08,aws,r&d,6
5726,$1959.95,aws,marketing,16
5980,$833.29,amazon,hardware,15
2068,$1679.04,aws,r&d,18
1409,$38.24,testing,hardware,29
7342,$305.71,amazon,marketing,14
7989,$635.51,aws,marketing,18
6000,$49.88,testing,hardware,30
1954,$23.24,testing,marketing,15
7597,$459.96,amazon,hardware,4
8597,$1047.61,google cloud,hardware,17
3638,$1937.72,aws,hardware,3
5998,$10000.00,unkown,swe,10
1403,$438.71,amazon,swe,13
1988,$301.89,google cloud,r&d,10
5570,$32.83,testing,r&d,5
2220,$45.15,testing,swe,12
568,$45.47,testing,hardware,16
6093,$1081.87,google cloud,r&d,7
5270,$1972.97,google cloud,swe,4
1172,$1835.77,aws,marketing,14
9752,$1750.09,aws,marketing,7
7686,$1629.89,aws,hardware,15
7601,$712.59,amazon,marketing,20
148,$40.74,testing,hardware,13
2406,$32.57,testing,swe,28
8973,$1515.52,aws,r&d,11
1259,$220.93,amazon,r&d,11
7638,$30.52,testing,marketing,19
3805,$551.69,amazon,marketing,30
2486,$436.44,amazon,swe,3
8646,$967.72,aws,hardware,24
5967,$29.02,testing,hardware,21
3957,$1061.67,google cloud,swe,18
7101,$1229.40,aws,hardware,24
6682,$1256.57,google cloud,swe,23
1117,$10000.00,unkown,marketing,10
933,$36.53,testing,hardware,17
5011,$914.86,amazon,marketing,5
6848,$1223.22,google cloud,swe,20
3591,$26.41,testing,marketing,13
5379,$858.94,google cloud,r&d,15
1787,$1509.94,google cloud,swe,28
8008,$10000.00,unkown,r&d,9
3129,$1104.24,google cloud,marketing,22
6972,$49.07,testing,hardware,18
2072,$28.06,testing,r&d,12
4506,$618.20,google cloud,swe,7
4898,$10000.00,unkown,hardware,23
534,$779.08,google cloud,hardware,1
3877,$931.62,amazon,marketing,3
8698,$32.19,testing,hardware,13
1778,$27.68,testing,swe,18
9040,$1301.52,google cloud,r&d,18
8558,$296.92,amazon,swe,1
1914,$1833.62,aws,marketing,20
1307,$46.27,testing,marketing,14
6696,$1944.83,google cloud,swe,23
1920,$26.77,testing,swe,24
9074,$646.03,amazon,marketing,4
7942,$29.71,testing,hardware,19
8778,$32.74,testing,r&d,25
2580,$590.48,google cloud,r&d,29
7984,$765.32,aws,marketing,16
6713,$43.67,testing,marketing,20
3885,$36.13,testing,r&d,10
6736,$1689.57,aws,hardware,1
46,$26.10,testing,marketing,5
9937,$1974.13,aws,swe,5
4093,$44.86,testing,marketing,16
289,$283.39,amazon,swe,11
7132,$529.44,amazon,hardware,15
3597,$46.28,testing,r&d,30
6411,$1628.67,aws,r&d,4
2848,$248.50,amazon,r&d,26
6283,$999.97,amazon,hardware,21
9669,$41.09,testing,marketing,9
7696,$207.37,amazon,swe,27
9191,$27.06,testing,marketing,16
1879,$261.80,amazon,marketing,28
319,$802.74,aws,marketing,7
3995,$1827.31,aws,marketing,18
3272,$37.93,testing,swe,18
5056,$962.20,amazon,swe,13
4131,$683.45,aws,hardware,13
7342,$38.14,testing,r&d,12
5397,$1131.74,aws,marketing,26
6739,$762.28,amazon,hardware,8
4959,$1999.00,aws,hardware,2
9672,$1261.79,google cloud,r&d,25
7983,$815.49,amazon,r&d,19
6632,$922.73,aws,r&d,17
8933,$10000.00,unkown,swe,14
2169,$424.07,amazon,swe,26
2028,$1257.34,aws,r&d,20
1054,$821.13,amazon,swe,24
6931,$654.19,google cloud,hardware,25
9358,$740.24,amazon,hardware,14
5672,$451.62,amazon,r&d,2
5081,$1225.65,aws,hardware,3
159,$849.74,aws,marketing,8
1551,$678.72,aws,hardware,18
9497,$298.09,amazon,marketing,20
4171,$698.39,amazon,r&d,20
4976,$740.14,amazon,r&d,13
9657,$750.23,google cloud,marketing,23
4496,$26.74,testing,r&d,21
4399,$1054.77,google cloud,hardware,1
4855,$482.62,amazon,swe,5
9267,$39.17,testing,r&d,30
3221,$1960.89,aws,swe,17
2955,$37.49,testing,swe,9
2917,$48.60,testing,hardware,30
9889,$10000.00,unkown,r&d,29
4398,$42.24,testing,marketing,16
4558,$388.47,amazon,swe,28
5197,$973.51,google cloud,r&d,13
6951,$632.32,amazon,marketing,21
2065,$1451.84,aws,r&d,26
8851,$1943.00,google cloud,swe,1
5552,$1534.70,google cloud,hardware,25
5706,$380.63,amazon,marketing,15
9958,$730.97,google cloud,swe,12
2521,$491.29,amazon,hardware,23
1387,$524.12,amazon,hardware,12
9209,$1028.39,aws,r&d,1
2652,$458.99,google cloud,hardware,16
1514,$716.35,amazon,hardware,1
5253,$926.61,amazon,r&d,12
4236,$1144.24,aws,r&d,8
6043,$1428.04,aws,marketing,15
3178,$194.32,amazon,marketing,12
4367,$183.65,amazon,swe,11
9167,$1888.24,aws,r&d,15
6370,$46.95,testing,r&d,5
3095,$765.55,google cloud,marketing,2
8043,$977.83,aws,r&d,11
5577,$1406.90,aws,hardware,23
4479,$49.85,testing,swe,10
84,$21.96,testing,hardware,5
4842,$1303.74,google cloud,r&d,14
7059,$1948.07,aws,swe,25
6760,$1318.87,aws,hardware,28
7539,$1339.63,google cloud,marketing,14
5302,$20.23,testing,r&d,17
3415,$891.09,amazon,r&d,3
1776,$1731.51,aws,marketing,27
6276,$981.04,google cloud,r&d,3
5040,$294.88,amazon,r&d,29
9489,$1398.45,aws,hardware,1
1108,$1780.84,aws,swe,21
2817,$1789.30,google cloud,swe,24
7652,$1342.86,google cloud,swe,19
5657,$33.79,testing,r&d,30
1215,$30.44,testing,r&d,20
2764,$536.94,google cloud,r&d,24
6548,$40.04,testing,swe,26
8362,$1016.78,aws,r&d,8
3962,$798.41,amazon,r&d,28
2913,$23.88,testing,hardware,7
6182,$49.20,testing,r&d,12
3942,$1081.51,aws,swe,4
9505,$38.75,testing,swe,15
1923,$1674.92,aws,hardware,21
6509,$513.53,google cloud,r&d,29
8046,$357.03,google cloud,marketing,8
9474,$487.53,amazon,marketing,20
1766,$10000.00,unkown,marketing,10
5876,$1094.89,aws,marketing,10
3403,$407.81,amazon,swe,17
5502,$1062.92,aws,swe,20
8643,$1203.73,aws,marketing,15
2077,$1932.19,google cloud,swe,16
9986,$249.78,google cloud,swe,7
9569,$786.27,google cloud,marketing,11
5114,$10000.00,unkown,marketing,6
6102,$550.17,amazon,swe,4
5093,$670.75,aws,marketing,16
9670,$39.52,testing,r&d,18
4925,$42.41,testing,swe,4
5996,$1886.34,google cloud,swe,18
8384,$47.88,testing,hardware,30
422,$21.36,testing,swe,5
3086,$1873.36,aws,hardware,27
9064,$541.03,amazon,swe,5
2402,$1447.46,google cloud,marketing,14
6414,$10000.00,unkown,marketing,27
5301,$782.55,google cloud,hardware,29
1194,$1196.26,aws,marketing,8
9304,$1213.52,google cloud,hardware,19
1789,$1421.87,google cloud,hardware,10
71,$1097.82,aws,r&d,7
6449,$33.25,testing,marketing,2
926,$1516.97,aws,hardware,21
1746,$873.67,amazon,swe,7
8796,$1967.74,google cloud,r&d,21
9385,$418.10,amazon,marketing,13
8649,$666.52,amazon,marketing,21
3006,$1075.14,aws,hardware,14
6071,$587.87,google cloud,hardware,30
6197,$1801.80,google cloud,hardware,26
7690,$1540.90,aws,marketing,25
5717,$609.18,google cloud,marketing,28
7333,$49.84,testing,hardware,25
9282,$100.03,amazon,swe,27
6497,$688.96,amazon,r&d,10
1923,$184.87,amazon,r&d,21
346,$37.41,testing,r&d,3
853,$1042.90,google cloud,r&d,26
4386,$49.41,testing,r&d,19
5154,$1347.52,google cloud,r&d,29
8321,$1675.16,google cloud,marketing,21
9745,$42.09,testing,marketing,28
4857,$295.81,amazon,swe,29
1524,$1721.86,google cloud,swe,25
5674,$1674.51,google cloud,swe,23
8828,$482.28,google cloud,r&d,2
3725,$46.24,testing,hardware,15
836,$217.76,amazon,hardware,24
1148,$1245.39,google cloud,marketing,23
5050,$743.75,amazon,marketing,14
5469,$193.46,amazon,swe,29
4074,$24.13,testing,hardware,29
7778,$753.54,amazon,marketing,3
1266,$1460.57,aws,marketing,25
3623,$1142.61,google cloud,r&d,5
8309,$10000.00,unkown,marketing,22
1703,$10000.00,unkown,marketing,24
9899,$1749.61,google cloud,r&d,1
1698,$1943.66,google cloud,marketing,4
4651,$211.05,amazon,swe,26
895,$1969.82,google cloud,marketing,18
292,$591.72,google cloud,marketing,14
2777,$483.45,amazon,hardware,28
2700,$29.42,testing,r&d,25
6018,$1381.13,aws,hardware,13
441,$42.86,testing,marketing,10
995,$352.21,google cloud,swe,23
3269,$29.35,testing,hardware,2
1958,$964.87,google cloud,hardware,9
5314,$719.87,amazon,hardware,28
8834,$760.88,google cloud,swe,23
1241,$752.27,amazon,hardware,12
9441,$1803.62,aws,swe,21
7011,$233.14,amazon,r&d,9
5549,$1739.22,aws,hardware,4
1438,$1523.93,google cloud,hardware,21
1722,$368.12,amazon,swe,2
6554,$1606.28,aws,swe,25
9869,$24.76,testing,r&d,24
2384,$39.97,testing,marketing,4
7451,$1035.00,aws,r&d,19
6280,$1341.80,google cloud,r&d,30
2373,$1448.44,google cloud,swe,26
2525,$22.78,testing,r&d,5
5359,$745.51,google cloud,r&d,22
8365,$291.50,amazon,hardware,8
5666,$21.74,testing,hardware,8
6838,$367.25,amazon,marketing,4
8609,$1179.40,google cloud,r&d,26
9453,$10000.00,unkown,marketing,3
6580,$1706.06,aws,swe,24
9764,$829.50,amazon,swe,12
2979,$492.22,amazon,r&d,15
1120,$33.74,testing,marketing,5
3543,$1514.18,google cloud,marketing,19
9197,$332.44,amazon,marketing,6
2110,$34.76,testing,marketing,8
3021,$1911.66,aws,hardware,18
7574,$45.06,testing,hardware,22
1386,$1164.29,aws,marketing,24
8922,$1959.86,google cloud,hardware,29
3054,$764.69,aws,swe,30
2611,$581.09,amazon,marketing,13
202,$626.81,google cloud,r&d,22
8307,$24.45,testing,swe,17
8109,$32.39,testing,r&d,17
5212,$42.15,testing,marketing,21
2641,$1264.09,google cloud,marketing,20
1894,$1202.21,aws,hardware,27
5262,$1393.60,google cloud,marketing,30
2153,$1068.49,google cloud,swe,18
9664,$634.90,aws,hardware,5
9563,$252.72,google cloud,marketing,4
6333,$1053.01,google cloud,r&d,8
4092,$23.29,testing,r&d,13
8861,$39.22,testing,hardware,5
9078,$127.82,amazon,r&d,24
6651,$551.46,amazon,swe,12
2871,$48.80,testing,marketing,14
3812,$49.41,testing,swe,3
5054,$926.91,aws,hardware,14
6396,$1681.91,google cloud,marketing,4
1748,$533.92,amazon,marketing,29
7839,$1741.66,aws,marketing,29
8815,$1500.04,google cloud,r&d,29
2619,$982.63,amazon,marketing,20
799,$534.60,amazon,marketing,20
6421,$24.58,testing,swe,29
5545,$45.28,testing,swe,19
479,$44.93,testing,hardware,17
4094,$1191.74,aws,r&d,13
616,$1223.91,google cloud,swe,3
4632,$1672.53,google cloud,swe,11
6974,$503.42,google cloud,r&d,10
398,$48.14,testing,r&d,3
8686,$1158.35,aws,r&d,23
4462,$972.12,aws,r&d,17
6500,$1794.75,aws,swe,18
9187,$658.71,google cloud,marketing,3
6689,$673.15,aws,r&d,3
1639,$26.44,testing,swe,10
3402,$47.14,testing,r&d,18
4584,$1990.63,aws,swe,30
1275,$46.15,testing,marketing,28
1240,$1635.86,aws,r&d,8
520,$331.94,amazon,hardware,18
6830,$1533.72,google cloud,hardware,14
8404,$934.43,amazon,marketing,14
7410,$1809.51,google cloud,r&d,25
1294,$1439.52,aws,swe,11
605,$326.21,google cloud,swe,17
8718,$454.16,amazon,marketing,24
1437,$45.90,testing,marketing,8
7495,$1607.30,google cloud,hardware,6
9612,$1997.36,aws,swe,3
6841,$1598.09,aws,hardware,12
8677,$1930.83,google cloud,marketing,29
2542,$33.41,testing,swe,27
3875,$939.63,google cloud,swe,15
7682,$815.94,amazon,swe,10
1857,$738.65,amazon,hardware,4
774,$31.80,testing,swe,14
8780,$972.00,amazon,hardware,27
1531,$20.95,testing,r&d,6
4222,$841.52,amazon,r&d,17
6692,$10000.00,unkown,r&d,29
1630,$10000.00,unkown,swe,20
7646,$1210.57,aws,r&d,2
7216,$417.78,amazon,marketing,22
2315,$1309.14,aws,hardware,3
8037,$1015.50,google cloud,marketing,28
3990,$842.74,aws,swe,27
3537,$35.14,testing,swe,15
3970,$619.32,amazon,swe,12
4363,$1263.15,aws,marketing,28
7539,$388.11,google cloud,marketing,6
6676,$28.86,testing,r&d,25
4338,$10000.00,unkown,marketing,7
4964,$36.09,testing,r&d,10
6552,$10000.00,unkown,hardware,7
5325,$287.39,amazon,marketing,13
5541,$1224.45,aws,r&d,19
8530,$204.68,amazon,marketing,10
9602,$632.52,aws,hardware,6
8419,$1727.05,aws,swe,28
7688,$10000.00,unkown,r&d,26
91,$32.88,testing,swe,1
4909,$494.26,amazon,r&d,12
7670,$979.96,amazon,hardware,2
4460,$1634.04,aws,r&d,12
4164,$208.24,amazon,swe,4
9349,$39.62,testing,hardware,10
3779,$34.25,testing,hardware,25
2245,$641.40,google cloud,r&d,22
6812,$1313.78,google cloud,marketing,4
9474,$43.22,testing,r&d,4
2325,$649.95,aws,swe,12
532,$686.69,google cloud,marketing,15
2743,$122.88,amazon,hardware,7
2084,$29.73,testing,r&d,17
919,$39.90,testing,swe,26
8586,$48.36,testing,hardware,6
9621,$644.86,aws,swe,6
8486,$10000.00,unkown,marketing,7
4834,$28.44,testing,marketing,4
9261,$1735.40,aws,swe,9
2773,$829.20,amazon,marketing,14
661,$164.66,amazon,marketing,23
7332,$23.84,testing,swe,6
6861,$698.02,amazon,r&d,13
2817,$374.57,amazon,hardware,20
1318,$48.32,testing,hardware,4
8892,$1126.10,aws,hardware,27
897,$902.97,google cloud,hardware,22
6045,$27.91,testing,hardware,3
404,$1661.81,google cloud,swe,6
3488,$1177.90,aws,marketing,1
2758,$10000.00,unkown,marketing,13
3662,$493.71,google cloud,hardware,16
3779,$201.50,amazon,swe,12
5373,$136.32,amazon,hardware,22
5147,$1863.88,aws,r&d,4
4734,$29.53,testing,r&d,2
5299,$27.94,testing,swe,19
4726,$513.52,google cloud,swe,17
8881,$405.65,google cloud,hardware,1
38,$35.99,testing,hardware,9
5719,$500.20,google cloud,swe,4
778,$357.22,google cloud,hardware,2
6486,$712.76,amazon,marketing,12
1603,$277.11,amazon,hardware,3
2417,$1350.95,aws,marketing,24
3156,$1711.35,aws,hardware,12
48,$28.00,testing,marketing,13
5322,$1904.93,google cloud,swe,6
3333,$1739.94,aws,r&d,7
2450,$39.82,testing,r&d,1
8150,$1587.23,google cloud,marketing,17
447,$1259.63,aws,hardware,17
2604,$27.71,testing,marketing,27
5410,$1141.41,aws,r&d,12
5302,$38.19,testing,r&d,24
2675,$1123.16,aws,marketing,21
5280,$640.09,amazon,r&d,22
8178,$489.14,google cloud,hardware,17
3564,$1942.13,google cloud,r&d,11
8707,$10000.00,unkown,marketing,24
6034,$248.28,google cloud,marketing,5
2174,$48.28,testing,r&d,24
5030,$1453.93,aws,r&d,9
3438,$1878.16,aws,marketing,22
1316,$25.48,testing,r&d,20
132,$251.19,amazon,marketing,12
6612,$1653.26,google cloud,hardware,14
5466,$1175.96,google cloud,r&d,19
9147,$1116.93,aws,r&d,19
3093,$1737.15,google cloud,hardware,15
6804,$491.65,amazon,marketing,24
4137,$20.77,testing,hardware,7
5321,$34.10,testing,hardware,22
9336,$23.32,testing,r&d,15
8903,$314.60,amazon,hardware,19
4907,$47.07,testing,r&d,17
3155,$609.03,amazon,hardware,29
2207,$924.07,aws,swe,6
5948,$687.29,amazon,swe,24
9634,$1076.54,aws,r&d,7
6230,$1473.10,google cloud,hardware,26
8979,$691.11,amazon,marketing,26
4350,$32.96,testing,r&d,15
4770,$371.57,amazon,swe,18
6915,$1372.78,google cloud,marketing,8
9070,$1529.47,google cloud,r&d,8
7846,$634.93,amazon,swe,3
5257,$24.18,testing,swe,11
6318,$46.49,testing,r&d,6
2912,$22.74,testing,marketing,21
6501,$1276.69,google cloud,hardware,1
9729,$1514.45,google cloud,hardware,28
7041,$446.97,amazon,r&d,15
7418,$826.18,aws,swe,24
1882,$702.86,amazon,swe,9
4265,$1652.30,aws,swe,20
3216,$21.21,testing,marketing,18
2471,$1454.36,google cloud,swe,3
3118,$1054.52,google cloud,swe,21
5046,$1562.92,aws,swe,10
8845,$1872.40,aws,marketing,12
2291,$850.40,aws,swe,13
4190,$1536.55,google cloud,r&d,16
2389,$390.76,amazon,hardware,27
7244,$28.35,testing,hardware,22
6487,$825.99,amazon,swe,18
1806,$822.21,amazon,r&d,21
4665,$10000.00,unkown,r&d,19
4567,$32.99,testing,swe,9
4740,$887.15,amazon,r&d,12
9226,$37.19,testing,r&d,13
106,$1434.15,aws,r&d,25
7939,$913.97,aws,marketing,10
8534,$1950.09,google cloud,swe,23
5222,$36.78,testing,marketing,28
6958,$516.08,amazon,r&d,10
9529,$672.49,aws,r&d,4
8052,$1408.33,google cloud,marketing,12
6592,$1349.25,aws,r&d,11
2019,$621.54,amazon,r&d,10
7929,$135.71,amazon,swe,22
153,$1242.24,aws,r&d,23
7710,$38.52,testing,hardware,11
6702,$30.73,testing,hardware,17
5952,$47.78,testing,hardware,1
9656,$802.17,google cloud,hardware,23
2065,$1634.86,google cloud,swe,1
2244,$33.05,testing,hardware,3
813,$1381.89,google cloud,hardware,7
2688,$1805.55,aws,marketing,2
7686,$200.88,amazon,hardware,21
2843,$1998.22,google cloud,r&d,17
521,$229.44,google cloud,r&d,25
7231,$1327.02,google cloud,swe,13
4452,$10000.00,unkown,hardware,7
6729,$30.90,testing,hardware,16
7011,$850.67,google cloud,hardware,14
1905,$1329.70,aws,swe,15
2057,$1268.62,aws,marketing,1
1634,$10000.00,unkown,r&d,24
3317,$1334.77,aws,hardware,17
1424,$33.48,testing,hardware,16
4476,$1121.27,aws,hardware,27
3514,$10000.00,unkown,swe,12
6528,$1404.72,aws,hardware,28
6616,$490.89,amazon,hardware,7
1752,$624.39,amazon,marketing,19
5695,$37.74,testing,swe,22
5624,$233.36,amazon,r&d,20
7952,$31.86,testing,swe,26
3282,$10000.00,unkown,marketing,5
9762,$430.09,amazon,r&d,12
3972,$1514.79,aws,r&d,8
4248,$45.07,testing,swe,1
1136,$42.83,testing,marketing,25
1132,$777.67,amazon,swe,26
5644,$865.31,google cloud,hardware,1
5158,$668.25,google cloud,swe,29
9562,$49.33,testing,hardware,8
1855,$10000.00,unkown,swe,11
2956,$733.78,aws,hardware,16
9393,$824.43,amazon,hardware,27
7084,$1848.11,google cloud,r&d,27
8291,$1684.61,google cloud,r&d,18
5657,$34.63,testing,swe,27
852,$1737.14,google cloud,r&d,21
8574,$411.88,google cloud,r&d,27
2530,$1302.44,aws,hardware,20
4868,$1312.22,aws,marketing,27
1600,$1023.01,google cloud,marketing,16
346,$49.01,testing,marketing,3
9589,$1989.45,google cloud,marketing,15
2814,$730.53,amazon,marketing,28
3073,$719.81,google cloud,r&d,22
2971,$1162.89,google cloud,swe,7
2504,$247.54,amazon,r&d,4
4048,$23.23,testing,marketing,13
1341,$34.82,testing,hardware,25
3746,$256.59,amazon,r&d,19
6086,$34.33,testing,swe,15
3319,$981.28,aws,swe,30
261,$10000.00,unkown,marketing,20
365,$10000.00,unkown,marketing,11
4951,$443.50,amazon,hardware,4
5211,$207.11,amazon,hardware,16
8558,$1824.22,aws,hardware,11
1076,$356.50,google cloud,marketing,3
6776,$499.29,google cloud,hardware,28
6565,$1067.23,google cloud,marketing,3
812,$240.45,google cloud,swe,13
5945,$864.50,aws,r&d,6
6398,$1392.01,aws,swe,22
8358,$965.77,google cloud,r&d,3
8374,$29.25,testing,r&d,2
5712,$10000.00,unkown,hardware,13
753,$868.19,aws,r&d,17
8660,$32.39,testing,marketing,25
9814,$47.26,testing,swe,6
9090,$839.37,google cloud,marketing,23
9506,$1887.01,google cloud,hardware,27
110,$587.89,amazon,swe,25
5446,$34.40,testing,marketing,11
6627,$724.22,amazon,swe,12
4928,$504.28,amazon,swe,22
8300,$692.52,amazon,r&d,22
1898,$38.58,testing,r&d,21
2835,$27.25,testing,marketing,1
176,$811.64,google cloud,marketing,11
2590,$812.84,amazon,swe,8
8947,$818.67,amazon,hardware,8
2346,$46.13,testing,swe,12
416,$518.37,google cloud,r&d,11
7512,$1003.42,aws,r&d,16
4404,$46.98,testing,hardware,25
9718,$1007.00,google cloud,r&d,10
1907,$45.44,testing,r&d,20
7792,$1686.18,google cloud,marketing,13
2758,$35.91,testing,r&d,10
3293,$345.19,amazon,swe,17
8262,$923.85,google cloud,swe,19
2564,$31.56,testing,hardware,20
4812,$803.42,amazon,swe,5
8322,$197.02,amazon,swe,20
1858,$359.86,amazon,swe,28
4815,$817.67,google cloud,marketing,16
2126,$1124.61,aws,swe,25
9540,$688.15,aws,marketing,10
3440,$752.87,aws,marketing,30
5896,$21.39,testing,r&d,5
187,$741.51,google cloud,swe,13
3802,$44.65,testing,swe,12
3839,$666.31,amazon,r&d,3
5186,$35.82,testing,hardware,5
5738,$861.97,amazon,marketing,9
4785,$47.65,testing,marketing,4
5364,$980.09,aws,hardware,1
3365,$611.54,amazon,swe,28
3441,$10000.00,unkown,r&d,7
8248,$133.86,amazon,hardware,23
6039,$969.49,amazon,swe,18
3478,$35.04,testing,hardware,16
6579,$252.61,amazon,swe,10
8807,$1266.86,aws,marketing,3
4173,$549.12,google cloud,hardware,22
1059,$1578.11,google cloud,r&d,22
1604,$22.50,testing,r&d,27
111,$48.59,testing,r&d,19
4603,$42.46,testing,swe,6
8436,$29.52,testing,hardware,3
1567,$279.72,amazon,marketing,24
5908,$1358.44,google cloud,swe,15
8445,$38.63,testing,hardware,17
3212,$971.16,google cloud,hardware,22
4830,$10000.00,unkown,swe,27
3182,$10000.00,unkown,hardware,1
4844,$203.35,amazon,marketing,6
8200,$880.57,amazon,swe,30
2970,$461.27,google cloud,swe,7
3913,$302.90,amazon,hardware,24
9330,$668.24,aws,r&d,24
3085,$26.10,testing,swe,25
7538,$1283.21,google cloud,r&d,5
430,$1960.14,google cloud,marketing,5
2436,$1169.21,google cloud,marketing,16
7212,$27.88,testing,swe,22
9050,$31.69,testing,marketing,26
7525,$1324.20,aws,r&d,5
5821,$39.93,testing,marketing,24
1041,$10000.00,unkown,swe,4
4668,$1418.95,google cloud,marketing,1
3843,$721.54,amazon,swe,4
2248,$1405.44,google cloud,hardware,16
31,$1062.39,google cloud,marketing,10
5465,$923.19,google cloud,swe,17
1266,$10000.00,unkown,marketing,1
8302,$635.19,aws,r&d,3
9247,$27.25,testing,r&d,27
9523,$765.15,aws,swe,13
4988,$10000.00,unkown,hardware,5
8198,$1366.55,google cloud,marketing,20
1475,$767.19,amazon,r&d,2
1889,$34.28,testing,r&d,18
9812,$22.14,testing,hardware,18
9596,$36.95,testing,r&d,15
6888,$561.64,google cloud,marketing,25
6458,$44.45,testing,marketing,14
9283,$33.79,testing,swe,7
6775,$771.14,aws,marketing,16
5223,$46.50,testing,swe,27
1319,$1036.78,google cloud,r&d,4
6123,$30.12,testing,marketing,19
1124,$256.23,google cloud,swe,7
3026,$20.46,testing,marketing,11
480,$944.16,aws,marketing,21
7972,$28.37,testing,swe,22
6959,$1805.48,google cloud,hardware,20
6197,$1552.78,google cloud,marketing,29
9009,$1274.36,aws,marketing,29
1472,$819.68,amazon,r&d,28
2402,$1590.43,aws,r&d,26
3611,$37.04,testing,r&d,11
1929,$1568.31,aws,marketing,21
6341,$771.50,amazon,swe,5
5990,$1844.73,google cloud,swe,17
7601,$41.15,testing,hardware,8
1729,$1599.76,google cloud,swe,27
1392,$37.95,testing,r&d,7
9238,$688.08,google cloud,r&d,22
4126,$1821.59,google cloud,hardware,27
6981,$40.49,testing,marketing,8
1708,$27.36,testing,hardware,25
5469,$1698.34,aws,marketing,29
6953,$895.63,amazon,hardware,15
186,$1801.91,aws,r&d,9
6686,$489.84,amazon,marketing,14
4068,$1659.17,google cloud,swe,4
9468,$1763.65,aws,marketing,21
4546,$1244.95,google cloud,r&d,6
4104,$717.36,google cloud,marketing,5
9055,$1823.44,aws,marketing,11
8975,$937.66,aws,marketing,23
